"","Year","Sport","Country","Gender","Event","Medal"
"11968",2008,"Sailing","FRA","Men","470 - Two Person Dinghy","Bronze"
"11970",2008,"Sailing","AUS","Men","470 - Two Person Dinghy","Gold"
"11972",2008,"Sailing","GBR","Men","470 - Two Person Dinghy","Silver"
"11974",2008,"Sailing","BRA","Women","470 - Two Person Dinghy","Bronze"
"11976",2008,"Sailing","AUS","Women","470 - Two Person Dinghy","Gold"
"11978",2008,"Sailing","NED","Women","470 - Two Person Dinghy","Silver"
"11980",2008,"Sailing","GER","Men","49Er - Skiff","Bronze"
"11982",2008,"Sailing","DEN","Men","49Er - Skiff","Gold"
"11984",2008,"Sailing","ESP","Men","49Er - Skiff","Silver"
"11985",2008,"Sailing","FRA","Men","Finn - Heavyweight Dinghy","Bronze"
"11986",2008,"Sailing","GBR","Men","Finn - Heavyweight Dinghy","Gold"
"11987",2008,"Sailing","USA","Men","Finn - Heavyweight Dinghy","Silver"
"11988",2008,"Sailing","ITA","Men","Laser - One Person Dinghy","Bronze"
"11989",2008,"Sailing","GBR","Men","Laser - One Person Dinghy","Gold"
"11990",2008,"Sailing","SLO","Men","Laser - One Person Dinghy","Silver"
"11991",2008,"Sailing","CHN","Women","Laser Radial - One Person Dinghy","Bronze"
"11992",2008,"Sailing","USA","Women","Laser Radial - One Person Dinghy","Gold"
"11993",2008,"Sailing","LTU","Women","Laser Radial - One Person Dinghy","Silver"
"11994",2008,"Sailing","ISR","Men","Rs:X - Windsurfer","Bronze"
"11995",2008,"Sailing","NZL","Men","Rs:X - Windsurfer","Gold"
"11996",2008,"Sailing","FRA","Men","Rs:X - Windsurfer","Silver"
"11997",2008,"Sailing","GBR","Women","Rs:X - Windsurfer","Bronze"
"11998",2008,"Sailing","CHN","Women","Rs:X - Windsurfer","Gold"
"11999",2008,"Sailing","ITA","Women","Rs:X - Windsurfer","Silver"
"12001",2008,"Sailing","SWE","Men","Star - Keelboat","Bronze"
"12003",2008,"Sailing","GBR","Men","Star - Keelboat","Gold"
"12005",2008,"Sailing","BRA","Men","Star - Keelboat","Silver"
"12007",2008,"Sailing","ARG","Men","Tornado - Multihull","Bronze"
"12009",2008,"Sailing","ESP","Men","Tornado - Multihull","Gold"
"12011",2008,"Sailing","AUS","Men","Tornado - Multihull","Silver"
"12014",2008,"Sailing","GRE","Women","Yngling - Keelboat","Bronze"
"12017",2008,"Sailing","GBR","Women","Yngling - Keelboat","Gold"
"12020",2008,"Sailing","NED","Women","Yngling - Keelboat","Silver"
"12021",2008,"Shooting","GEO","Women","10M Air Pistol (40 Shots)","Bronze"
"12022",2008,"Shooting","CHN","Women","10M Air Pistol (40 Shots)","Gold"
"12023",2008,"Shooting","RUS","Women","10M Air Pistol (40 Shots)","Silver"
"12024",2008,"Shooting","USA","Men","10M Air Pistol (60 Shots)","Bronze"
"12025",2008,"Shooting","CHN","Men","10M Air Pistol (60 Shots)","Gold"
"12026",2008,"Shooting","KOR","Men","10M Air Pistol (60 Shots)","Silver"
"12027",2008,"Shooting","CRO","Women","10M Air Rifle (40 Shots)","Bronze"
"12028",2008,"Shooting","CZE","Women","10M Air Rifle (40 Shots)","Gold"
"12029",2008,"Shooting","RUS","Women","10M Air Rifle (40 Shots)","Silver"
"12030",2008,"Shooting","FIN","Men","10M Air Rifle (60 Shots)","Bronze"
"12031",2008,"Shooting","IND","Men","10M Air Rifle (60 Shots)","Gold"
"12032",2008,"Shooting","CHN","Men","10M Air Rifle (60 Shots)","Silver"
"12033",2008,"Shooting","GER","Women","25M Pistol (30+30 Shots)","Bronze"
"12034",2008,"Shooting","CHN","Women","25M Pistol (30+30 Shots)","Gold"
"12035",2008,"Shooting","MGL","Women","25M Pistol (30+30 Shots)","Silver"
"12036",2008,"Shooting","GER","Men","25M Rapid Fire Pistol (60 Shots)","Bronze"
"12037",2008,"Shooting","UKR","Men","25M Rapid Fire Pistol (60 Shots)","Gold"
"12038",2008,"Shooting","GER","Men","25M Rapid Fire Pistol (60 Shots)","Silver"
"12039",2008,"Shooting","RUS","Men","50M Pistol (60 Shots)","Bronze"
"12040",2008,"Shooting","KOR","Men","50M Pistol (60 Shots)","Gold"
"12041",2008,"Shooting","CHN","Men","50M Pistol (60 Shots)","Silver"
"12042",2008,"Shooting","CUB","Women","50M Rifle 3 Positions (3X20 Shots)","Bronze"
"12043",2008,"Shooting","CHN","Women","50M Rifle 3 Positions (3X20 Shots)","Gold"
"12044",2008,"Shooting","CZE","Women","50M Rifle 3 Positions (3X20 Shots)","Silver"
"12045",2008,"Shooting","SLO","Men","50M Rifle 3 Positions (3X40 Shots)","Bronze"
"12046",2008,"Shooting","CHN","Men","50M Rifle 3 Positions (3X40 Shots)","Gold"
"12047",2008,"Shooting","UKR","Men","50M Rifle 3 Positions (3X40 Shots)","Silver"
"12048",2008,"Shooting","AUS","Men","50M Rifle Prone (60 Shots)","Bronze"
"12049",2008,"Shooting","UKR","Men","50M Rifle Prone (60 Shots)","Gold"
"12050",2008,"Shooting","USA","Men","50M Rifle Prone (60 Shots)","Silver"
"12051",2008,"Shooting","CHN","Men","Double Trap (150 Targets)","Bronze"
"12052",2008,"Shooting","USA","Men","Double Trap (150 Targets)","Gold"
"12053",2008,"Shooting","ITA","Men","Double Trap (150 Targets)","Silver"
"12054",2008,"Shooting","FRA","Men","Skeet (125 Targets)","Bronze"
"12055",2008,"Shooting","USA","Men","Skeet (125 Targets)","Gold"
"12056",2008,"Shooting","NOR","Men","Skeet (125 Targets)","Silver"
"12057",2008,"Shooting","GER","Women","Skeet (75 Targets)","Bronze"
"12058",2008,"Shooting","ITA","Women","Skeet (75 Targets)","Gold"
"12059",2008,"Shooting","USA","Women","Skeet (75 Targets)","Silver"
"12060",2008,"Shooting","RUS","Men","Trap (125 Targets)","Bronze"
"12061",2008,"Shooting","CZE","Men","Trap (125 Targets)","Gold"
"12062",2008,"Shooting","ITA","Men","Trap (125 Targets)","Silver"
"12063",2008,"Shooting","USA","Women","Trap (75 Targets)","Bronze"
"12064",2008,"Shooting","FIN","Women","Trap (75 Targets)","Gold"
"12065",2008,"Shooting","SVK","Women","Trap (75 Targets)","Silver"
"12080",2008,"Softball","AUS","Women","Softball","Bronze"
"12095",2008,"Softball","JPN","Women","Softball","Gold"
"12110",2008,"Softball","USA","Women","Softball","Silver"
"12111",2008,"Table Tennis","CHN","Men","Singles","Bronze"
"12112",2008,"Table Tennis","CHN","Men","Singles","Gold"
"12113",2008,"Table Tennis","CHN","Men","Singles","Silver"
"12114",2008,"Table Tennis","CHN","Women","Singles","Bronze"
"12115",2008,"Table Tennis","CHN","Women","Singles","Gold"
"12116",2008,"Table Tennis","CHN","Women","Singles","Silver"
"12119",2008,"Table Tennis","KOR","Men","Team","Bronze"
"12122",2008,"Table Tennis","CHN","Men","Team","Gold"
"12125",2008,"Table Tennis","GER","Men","Team","Silver"
"12128",2008,"Table Tennis","KOR","Women","Team","Bronze"
"12131",2008,"Table Tennis","CHN","Women","Team","Gold"
"12134",2008,"Table Tennis","SIN","Women","Team","Silver"
"12135",2008,"Taekwondo","VEN","Women","- 49 KG","Bronze"
"12136",2008,"Taekwondo","CUB","Women","- 49 KG","Bronze"
"12137",2008,"Taekwondo","CHN","Women","- 49 KG","Gold"
"12138",2008,"Taekwondo","THA","Women","- 49 KG","Silver"
"12139",2008,"Taekwondo","TPE","Men","- 58 KG","Bronze"
"12140",2008,"Taekwondo","AFG","Men","- 58 KG","Bronze"
"12141",2008,"Taekwondo","MEX","Men","- 58 KG","Gold"
"12142",2008,"Taekwondo","DOM","Men","- 58 KG","Silver"
"12143",2008,"Taekwondo","BRA","Women","+ 67 KG","Bronze"
"12144",2008,"Taekwondo","GBR","Women","+ 67 KG","Bronze"
"12145",2008,"Taekwondo","MEX","Women","+ 67 KG","Gold"
"12146",2008,"Taekwondo","NOR","Women","+ 67 KG","Silver"
"12147",2008,"Taekwondo","KAZ","Men","+ 80 KG","Bronze"
"12148",2008,"Taekwondo","NGR","Men","+ 80 KG","Bronze"
"12149",2008,"Taekwondo","KOR","Men","+ 80 KG","Gold"
"12150",2008,"Taekwondo","GRE","Men","+ 80 KG","Silver"
"12151",2008,"Taekwondo","USA","Women","49 - 57 KG","Bronze"
"12152",2008,"Taekwondo","CRO","Women","49 - 57 KG","Bronze"
"12153",2008,"Taekwondo","KOR","Women","49 - 57 KG","Gold"
"12154",2008,"Taekwondo","TUR","Women","49 - 57 KG","Silver"
"12155",2008,"Taekwondo","FRA","Women","57 - 67 KG","Bronze"
"12156",2008,"Taekwondo","CRO","Women","57 - 67 KG","Bronze"
"12157",2008,"Taekwondo","KOR","Women","57 - 67 KG","Gold"
"12158",2008,"Taekwondo","CAN","Women","57 - 67 KG","Silver"
"12159",2008,"Taekwondo","TPE","Men","58 - 68 KG","Bronze"
"12160",2008,"Taekwondo","TUR","Men","58 - 68 KG","Bronze"
"12161",2008,"Taekwondo","KOR","Men","58 - 68 KG","Gold"
"12162",2008,"Taekwondo","USA","Men","58 - 68 KG","Silver"
"12163",2008,"Taekwondo","USA","Men","68 - 80 KG","Bronze"
"12164",2008,"Taekwondo","CHN","Men","68 - 80 KG","Bronze"
"12165",2008,"Taekwondo","IRI","Men","68 - 80 KG","Gold"
"12166",2008,"Taekwondo","ITA","Men","68 - 80 KG","Silver"
"12168",2008,"Tennis","USA","Men","Doubles","Bronze"
"12170",2008,"Tennis","SUI","Men","Doubles","Gold"
"12172",2008,"Tennis","SWE","Men","Doubles","Silver"
"12174",2008,"Tennis","CHN","Women","Doubles","Bronze"
"12176",2008,"Tennis","USA","Women","Doubles","Gold"
"12178",2008,"Tennis","ESP","Women","Doubles","Silver"
"12179",2008,"Tennis","SRB","Men","Singles","Bronze"
"12180",2008,"Tennis","ESP","Men","Singles","Gold"
"12181",2008,"Tennis","CHI","Men","Singles","Silver"
"12182",2008,"Tennis","RUS","Women","Singles","Bronze"
"12183",2008,"Tennis","RUS","Women","Singles","Gold"
"12184",2008,"Tennis","RUS","Women","Singles","Silver"
"12185",2008,"Triathlon","NZL","Men","Individual","Bronze"
"12186",2008,"Triathlon","GER","Men","Individual","Gold"
"12187",2008,"Triathlon","CAN","Men","Individual","Silver"
"12188",2008,"Triathlon","AUS","Women","Individual","Bronze"
"12189",2008,"Triathlon","AUS","Women","Individual","Gold"
"12190",2008,"Triathlon","POR","Women","Individual","Silver"
"12192",2008,"Volleyball","BRA","Men","Beach Volleyball","Bronze"
"12194",2008,"Volleyball","USA","Men","Beach Volleyball","Gold"
"12196",2008,"Volleyball","BRA","Men","Beach Volleyball","Silver"
"12198",2008,"Volleyball","CHN","Women","Beach Volleyball","Bronze"
"12200",2008,"Volleyball","USA","Women","Beach Volleyball","Gold"
"12202",2008,"Volleyball","CHN","Women","Beach Volleyball","Silver"
"12214",2008,"Volleyball","RUS","Men","Volleyball","Bronze"
"12226",2008,"Volleyball","USA","Men","Volleyball","Gold"
"12238",2008,"Volleyball","BRA","Men","Volleyball","Silver"
"12250",2008,"Volleyball","CHN","Women","Volleyball","Bronze"
"12262",2008,"Volleyball","BRA","Women","Volleyball","Gold"
"12274",2008,"Volleyball","USA","Women","Volleyball","Silver"
"12275",2008,"Weightlifting","INA","Men","- 56KG, Total (Bantamweight)","Bronze"
"12276",2008,"Weightlifting","CHN","Men","- 56KG, Total (Bantamweight)","Gold"
"12277",2008,"Weightlifting","VIE","Men","- 56KG, Total (Bantamweight)","Silver"
"12278",2008,"Weightlifting","LAT","Men","+ 105KG","Bronze"
"12279",2008,"Weightlifting","GER","Men","+ 105KG","Gold"
"12280",2008,"Weightlifting","RUS","Men","+ 105KG","Silver"
"12281",2008,"Weightlifting","KAZ","Women","+ 75KG","Bronze"
"12282",2008,"Weightlifting","KOR","Women","+ 75KG","Gold"
"12283",2008,"Weightlifting","UKR","Women","+ 75KG","Silver"
"12284",2008,"Weightlifting","RUS","Men","105KG","Bronze"
"12285",2008,"Weightlifting","BLR","Men","105KG","Gold"
"12286",2008,"Weightlifting","RUS","Men","105KG","Silver"
"12287",2008,"Weightlifting","TPE","Women","48KG","Bronze"
"12288",2008,"Weightlifting","CHN","Women","48KG","Gold"
"12289",2008,"Weightlifting","TUR","Women","48KG","Silver"
"12290",2008,"Weightlifting","BLR","Women","53KG","Bronze"
"12291",2008,"Weightlifting","THA","Women","53KG","Gold"
"12292",2008,"Weightlifting","KOR","Women","53KG","Silver"
"12293",2008,"Weightlifting","PRK","Women","58KG","Bronze"
"12294",2008,"Weightlifting","CHN","Women","58KG","Gold"
"12295",2008,"Weightlifting","RUS","Women","58KG","Silver"
"12296",2008,"Weightlifting","INA","Men","62KG","Bronze"
"12297",2008,"Weightlifting","CHN","Men","62KG","Gold"
"12298",2008,"Weightlifting","COL","Men","62KG","Silver"
"12299",2008,"Weightlifting","TPE","Women","63KG","Bronze"
"12300",2008,"Weightlifting","PRK","Women","63KG","Gold"
"12301",2008,"Weightlifting","KAZ","Women","63KG","Silver"
"12302",2008,"Weightlifting","ARM","Men","69KG","Bronze"
"12303",2008,"Weightlifting","CHN","Men","69KG","Gold"
"12304",2008,"Weightlifting","FRA","Men","69KG","Silver"
"12305",2008,"Weightlifting","UKR","Women","69KG","Bronze"
"12306",2008,"Weightlifting","CHN","Women","69KG","Gold"
"12307",2008,"Weightlifting","RUS","Women","69KG","Silver"
"12308",2008,"Weightlifting","RUS","Women","75KG","Bronze"
"12309",2008,"Weightlifting","CHN","Women","75KG","Gold"
"12310",2008,"Weightlifting","KAZ","Women","75KG","Silver"
"12311",2008,"Weightlifting","ARM","Men","77KG","Bronze"
"12312",2008,"Weightlifting","KOR","Men","77KG","Gold"
"12313",2008,"Weightlifting","CHN","Men","77KG","Silver"
"12314",2008,"Weightlifting","ARM","Men","85KG","Bronze"
"12315",2008,"Weightlifting","CHN","Men","85KG","Gold"
"12316",2008,"Weightlifting","BLR","Men","85KG","Silver"
"12317",2008,"Weightlifting","RUS","Men","94KG","Bronze"
"12318",2008,"Weightlifting","KAZ","Men","94KG","Gold"
"12319",2008,"Weightlifting","POL","Men","94KG","Silver"
"12320",2008,"Wrestling","UKR","Women","- 48KG","Bronze"
"12321",2008,"Wrestling","AZE","Women","- 48KG","Bronze"
"12322",2008,"Wrestling","CAN","Women","- 48KG","Gold"
"12323",2008,"Wrestling","JPN","Women","- 48KG","Silver"
"12324",2008,"Wrestling","RUS","Men","- 55KG","Bronze"
"12325",2008,"Wrestling","BUL","Men","- 55KG","Bronze"
"12326",2008,"Wrestling","USA","Men","- 55KG","Gold"
"12327",2008,"Wrestling","JPN","Men","- 55KG","Silver"
"12328",2008,"Wrestling","COL","Women","48 - 55KG","Bronze"
"12329",2008,"Wrestling","CAN","Women","48 - 55KG","Bronze"
"12330",2008,"Wrestling","JPN","Women","48 - 55KG","Gold"
"12331",2008,"Wrestling","CHN","Women","48 - 55KG","Silver"
"12332",2008,"Wrestling","IRI","Men","55 - 60KG","Bronze"
"12333",2008,"Wrestling","JPN","Men","55 - 60KG","Bronze"
"12334",2008,"Wrestling","RUS","Men","55 - 60KG","Gold"
"12335",2008,"Wrestling","UKR","Men","55 - 60KG","Silver"
"12336",2008,"Wrestling","USA","Women","55 - 63KG","Bronze"
"12337",2008,"Wrestling","KAZ","Women","55 - 63KG","Bronze"
"12338",2008,"Wrestling","JPN","Women","55 - 63KG","Gold"
"12339",2008,"Wrestling","RUS","Women","55 - 63KG","Silver"
"12340",2008,"Wrestling","IND","Men","60 - 66KG","Bronze"
"12341",2008,"Wrestling","GEO","Men","60 - 66KG","Bronze"
"12342",2008,"Wrestling","TUR","Men","60 - 66KG","Gold"
"12343",2008,"Wrestling","UKR","Men","60 - 66KG","Silver"
"12344",2008,"Wrestling","JPN","Women","63 - 72KG","Bronze"
"12345",2008,"Wrestling","POL","Women","63 - 72KG","Bronze"
"12346",2008,"Wrestling","CHN","Women","63 - 72KG","Gold"
"12347",2008,"Wrestling","BUL","Women","63 - 72KG","Silver"
"12348",2008,"Wrestling","BLR","Men","66 - 74KG","Bronze"
"12349",2008,"Wrestling","BUL","Men","66 - 74KG","Bronze"
"12350",2008,"Wrestling","RUS","Men","66 - 74KG","Gold"
"12351",2008,"Wrestling","UZB","Men","66 - 74KG","Silver"
"12352",2008,"Wrestling","UKR","Men","74 - 84KG","Bronze"
"12353",2008,"Wrestling","RUS","Men","74 - 84KG","Bronze"
"12354",2008,"Wrestling","GEO","Men","74 - 84KG","Gold"
"12355",2008,"Wrestling","TJK","Men","74 - 84KG","Silver"
"12356",2008,"Wrestling","AZE","Men","84 - 96KG","Bronze"
"12357",2008,"Wrestling","GEO","Men","84 - 96KG","Bronze"
"12358",2008,"Wrestling","RUS","Men","84 - 96KG","Gold"
"12359",2008,"Wrestling","KAZ","Men","84 - 96KG","Silver"
"12360",2008,"Wrestling","SVK","Men","96 - 120KG","Bronze"
"12361",2008,"Wrestling","KAZ","Men","96 - 120KG","Bronze"
"12362",2008,"Wrestling","UZB","Men","96 - 120KG","Gold"
"12363",2008,"Wrestling","RUS","Men","96 - 120KG","Silver"
"12364",2008,"Wrestling","ARM","Men","- 55KG","Bronze"
"12365",2008,"Wrestling","KOR","Men","- 55KG","Bronze"
"12366",2008,"Wrestling","RUS","Men","- 55KG","Gold"
"12367",2008,"Wrestling","AZE","Men","- 55KG","Silver"
"12368",2008,"Wrestling","KAZ","Men","55 - 60KG","Bronze"
"12369",2008,"Wrestling","KGZ","Men","55 - 60KG","Bronze"
"12370",2008,"Wrestling","RUS","Men","55 - 60KG","Gold"
"12371",2008,"Wrestling","AZE","Men","55 - 60KG","Silver"
"12372",2008,"Wrestling","BLR","Men","60 - 66KG","Bronze"
"12373",2008,"Wrestling","UKR","Men","60 - 66KG","Bronze"
"12374",2008,"Wrestling","FRA","Men","60 - 66KG","Gold"
"12375",2008,"Wrestling","KGZ","Men","60 - 66KG","Silver"
"12376",2008,"Wrestling","FRA","Men","66 - 74KG","Bronze"
"12377",2008,"Wrestling","BUL","Men","66 - 74KG","Bronze"
"12378",2008,"Wrestling","GEO","Men","66 - 74KG","Gold"
"12379",2008,"Wrestling","CHN","Men","66 - 74KG","Silver"
"12380",2008,"Wrestling","TUR","Men","74 - 84KG","Bronze"
"12381",2008,"Wrestling","ITA","Men","74 - 84KG","Gold"
"12382",2008,"Wrestling","HUN","Men","74 - 84KG","Silver"
"12383",2008,"Wrestling","KAZ","Men","84 - 96KG","Bronze"
"12384",2008,"Wrestling","USA","Men","84 - 96KG","Bronze"
"12385",2008,"Wrestling","RUS","Men","84 - 96KG","Gold"
"12386",2008,"Wrestling","GER","Men","84 - 96KG","Silver"
"12387",2008,"Wrestling","LTU","Men","96 - 120KG","Bronze"
"12388",2008,"Wrestling","ARM","Men","96 - 120KG","Bronze"
"12389",2008,"Wrestling","CUB","Men","96 - 120KG","Gold"
"12390",2008,"Wrestling","RUS","Men","96 - 120KG","Silver"
"12391",2012,"Aquatics","USA","Men","10M Platform","Gold"
"12392",2012,"Aquatics","CHN","Men","10M Platform","Silver"
"12393",2012,"Aquatics","GBR","Men","10M Platform","Bronze"
"12394",2012,"Aquatics","CHN","Women","10M Platform","Gold"
"12395",2012,"Aquatics","AUS","Women","10M Platform","Silver"
"12396",2012,"Aquatics","MAS","Women","10M Platform","Bronze"
"12397",2012,"Aquatics","RUS","Men","3M Springboard","Gold"
"12398",2012,"Aquatics","CHN","Men","3M Springboard","Silver"
"12399",2012,"Aquatics","CHN","Men","3M Springboard","Bronze"
"12400",2012,"Aquatics","CHN","Women","3M Springboard","Gold"
"12401",2012,"Aquatics","CHN","Women","3M Springboard","Silver"
"12402",2012,"Aquatics","MEX","Women","3M Springboard","Bronze"
"12404",2012,"Aquatics","CHN","Men","Synchronized 10M","Gold"
"12406",2012,"Aquatics","MEX","Men","Synchronized 10M","Silver"
"12408",2012,"Aquatics","USA","Men","Synchronized 10M","Bronze"
"12410",2012,"Aquatics","CHN","Women","Synchronized 10M","Gold"
"12412",2012,"Aquatics","MEX","Women","Synchronized 10M","Silver"
"12414",2012,"Aquatics","CAN","Women","Synchronized 10M","Bronze"
"12416",2012,"Aquatics","CHN","Men","Synchronized 3M","Gold"
"12418",2012,"Aquatics","RUS","Men","Synchronized 3M","Silver"
"12420",2012,"Aquatics","USA","Men","Synchronized 3M","Bronze"
"12422",2012,"Aquatics","CHN","Women","Synchronized 3M","Gold"
"12424",2012,"Aquatics","USA","Women","Synchronized 3M","Silver"
"12426",2012,"Aquatics","CAN","Women","Synchronized 3M","Bronze"
"12427",2012,"Aquatics","TUN","Men","10KM","Gold"
"12428",2012,"Aquatics","GER","Men","10KM","Silver"
"12429",2012,"Aquatics","CAN","Men","10KM","Bronze"
"12430",2012,"Aquatics","HUN","Women","10KM","Gold"
"12431",2012,"Aquatics","USA","Women","10KM","Silver"
"12432",2012,"Aquatics","ITA","Women","10KM","Bronze"
"12433",2012,"Aquatics","USA","Men","100M Backstroke","Gold"
"12434",2012,"Aquatics","USA","Men","100M Backstroke","Silver"
"12435",2012,"Aquatics","JPN","Men","100M Backstroke","Bronze"
"12436",2012,"Aquatics","USA","Women","100M Backstroke","Gold"
"12437",2012,"Aquatics","AUS","Women","100M Backstroke","Silver"
"12438",2012,"Aquatics","JPN","Women","100M Backstroke","Bronze"
"12439",2012,"Aquatics","RSA","Men","100M Breaststroke","Gold"
"12440",2012,"Aquatics","AUS","Men","100M Breaststroke","Silver"
"12441",2012,"Aquatics","USA","Men","100M Breaststroke","Bronze"
"12442",2012,"Aquatics","LTU","Women","100M Breaststroke","Gold"
"12443",2012,"Aquatics","USA","Women","100M Breaststroke","Silver"
"12444",2012,"Aquatics","JPN","Women","100M Breaststroke","Bronze"
